Date,FB,AMZN,AAPL,NFLX,GOOG,SPX,TSLA,MSFT,SBUX,CSCO
2016-07-05,114.199997,728.099976,89.336159,97.910004,694.950012,2088.55,42.796,51.17,56.77,28.33
2016-07-06,116.699997,737.609985,89.844009,94.599998,697.77002,2099.73,42.888,51.38,56.75,28.72
2016-07-07,115.849998,736.570007,90.229622,95.099998,695.359985,2097.9,43.188,51.38,56.91,28.74
2016-07-08,117.239998,745.809998,90.925568,97.059998,705.630005,2129.9,43.356,52.3,56.51,29.26
2016-07-11,117.870003,753.780029,91.20771,94.669998,715.090027,2137.16,44.956,52.59,56.32,29.43
2016-07-12,117.93,748.210022,91.621536,95.970001,720.640015,2152.14,44.93,53.21,57.48,29.61
2016-07-13,116.779999,742.630005,91.104256,96.43,716.97998,2152.43,44.506,53.51,56.48,29.75
2016-07-14,117.290001,741.200012,92.909988,98.019997,720.950012,2163.75,44.306,53.74,57.59,29.76
2016-07-15,116.860001,735.440002,92.900566,98.389999,719.849976,2161.74,44.08,53.7,57.41,29.82
2016-07-18,119.370003,736.070007,93.888084,98.809998,733.780029,2166.89,45.25,53.96,56.92,29.91
2016-07-19,120.610001,739.950012,93.92569,85.839996,736.960022,2163.78,45.052,53.09,56.76,29.92
2016-07-20,121.919998,745.719971,94.010345,87.910004,741.190002,2173.02,45.672,55.91,57.54,30.63
2016-07-21,120.610001,744.429993,93.511902,85.989998,738.630005,2165.17,44.1,55.8,57.6,30.58
2016-07-22,121,744.859985,92.787727,85.889999,742.73999,2175.03,44.454,56.57,57.9,30.71
2016-07-25,121.629997,739.609985,91.54628,87.660004,739.77002,2168.48,46.002,56.73,57.95,30.79
2016-07-26,121.220001,735.590027,90.916161,91.410004,738.419983,2169.18,45.902,56.76,58.31,30.88
2016-07-27,123.339996,736.669983,96.822357,92.040001,741.77002,2166.58,45.698,56.19,57.85,30.76
2016-07-28,125,752.609985,98.129608,91.650002,745.909973,2170.06,46.122,56.21,58.21,30.52
2016-07-29,123.940002,758.809998,98.00737,91.25,768.789978,2173.6,46.958,56.68,58.05,30.53
2016-08-01,124.309998,767.73999,99.737846,94.370003,772.880005,2170.84,46.002,56.58,57.63,30.73
2016-08-02,123.089996,760.580017,98.261307,93.559998,771.070007,2157.03,45.44,56.58,56.73,30.62
2016-08-03,122.510002,754.640015,99.49334,93.099998,773.179993,2163.79,45.158,56.97,55.94,30.72
2016-08-04,124.360001,760.77002,100.107964,93.440002,771.609985,2164.25,46.122,57.39,55.42,30.8
2016-08-05,125.150002,765.97998,101.630318,97.029999,782.219971,2182.87,46.006,57.96,55.9,31.04
2016-08-08,125.260002,766.559998,102.471878,95.110001,781.76001,2180.89,45.232,58.06,55.36,31.01
2016-08-09,125.059998,768.309998,102.887939,93.989998,784.26001,2181.74,45.816,58.2,55.2,30.94
2016-08-10,124.879997,768.559998,102.122032,93.93,784.679993,2175.49,45.13,58.02,55.62,30.85
2016-08-11,124.900002,771.23999,102.05584,95.889999,784.849976,2185.79,44.982,58.3,55.47,30.95
2016-08-12,124.879997,772.559998,102.292229,96.589996,783.219971,2184.05,45.122,57.94,55.47,30.87
2016-08-15,123.900002,768.48999,103.5215,95.309998,782.440002,2190.15,45.118,58.12,55.25,31.19
2016-08-16,123.300003,764.039978,103.426918,95.120003,777.140015,2178.15,44.722,57.44,55.37,31.12
2016-08-17,124.370003,764.630005,103.275635,96.370003,779.909973,2182.22,44.648,57.56,55.8,30.72
2016-08-18,123.910004,764.460022,103.143242,96.160004,777.5,2187.02,44.702,57.6,55.53,30.48
2016-08-19,123.559998,757.309998,103.408005,95.870003,775.419983,2183.87,45,57.62,54.94,30.52
2016-08-22,124.150002,759.47998,102.604279,95.260002,772.150024,2182.64,44.586,57.67,55.85,30.63
2016-08-23,124.370003,762.450012,102.925758,95.940002,772.080017,2186.9,44.968,57.89,56.4,30.98
2016-08-24,123.480003,757.25,102.150391,95.18,769.640015,2175.44,44.524,57.95,57.09,31.06
2016-08-25,123.889999,759.219971,101.715446,97.32,769.409973,2172.47,44.192,58.17,57.29,31.29
2016-08-26,124.959999,769,101.119705,97.580002,769.539978,2169.04,43.998,58.03,57.29,31.35
2016-08-29,126.540001,771.289978,101.006248,97.300003,772.150024,2180.38,43.04,58.1,56.8,31.58
2016-08-30,125.839996,767.580017,100.230888,97.449997,769.090027,2176.12,42.268,57.89,56.4,31.54
2016-08-31,126.120003,769.159973,100.325439,97.449997,767.049988,2170.95,42.402,57.46,56.23,31.44
2016-09-01,126.169998,770.619995,100.921158,97.379997,768.780029,2170.86,40.154,57.59,56.31,31.58
2016-09-02,126.510002,772.440002,101.86673,97.379997,771.460022,2179.98,39.556,57.67,56.18,31.83
2016-09-06,129.729996,788.869995,101.838356,100.089996,780.080017,2186.48,40.566,57.61,56.02,31.87
2016-09-07,131.050003,784.47998,102.462425,99.150002,780.349976,2186.16,40.342,57.66,56.32,31.79
2016-09-08,130.270004,784.059998,99.777016,99.660004,775.320007,2181.3,39.472,57.43,55.3,31.47
2016-09-09,127.099998,760.140015,97.51709,96.5,759.659973,2127.81,38.894,56.21,54.35,30.85
2016-09-12,128.690002,771.48999,99.701363,99.050003,769.02002,2159.04,39.66,57.05,54.71,31.44
2016-09-13,127.209999,761.01001,102.074745,96.089996,759.690002,2127.02,39.21,56.53,53.98,31.06
2016-09-14,127.769997,761.090027,105.686836,97.010002,762.48999,2125.77,39.282,56.26,53.9,31
2016-09-15,128.350006,769.690002,109.280029,97.339996,771.76001,2147.26,40.084,57.19,54.11,31.31
2016-09-16,129.070007,778.52002,108.665421,99.480003,768.880005,2139.16,41.08,57.25,53.74,30.84
2016-09-19,128.649994,775.099976,107.398338,98.059998,765.700012,2139.12,41.268,56.93,53.01,31.02
2016-09-20,128.639999,780.219971,107.388885,98.25,771.409973,2139.76,40.928,56.81,53.3,31.1
2016-09-21,129.940002,789.73999,107.369965,94.879997,776.219971,2163.12,41.044,57.76,53.98,31.36
2016-09-22,130.080002,804.700012,108.381737,95.830002,787.210022,2177.18,41.286,57.82,54.39,31.66
2016-09-23,127.959999,805.75,106.575668,95.940002,786.900024,2164.69,41.49,57.43,54.43,31.34
2016-09-26,127.309998,799.159973,106.736427,94.559998,774.210022,2146.1,41.798,56.9,54.04,31.07
2016-09-27,128.690002,816.109985,106.93499,97.07,783.01001,2159.93,41.162,57.95,54.19,31.48
2016-09-28,129.229996,828.719971,107.748199,97.480003,781.559998,2171.37,41.254,58.03,53.98,31.5
2016-09-29,128.089996,829.049988,106.074532,96.669998,775.01001,2151.13,40.14,57.4,53.45,31.39
2016-09-30,128.270004,837.309998,106.897194,98.550003,777.289978,2168.27,40.806,57.6,54.14,31.72
2016-10-03,128.770004,836.73999,106.396011,102.629997,772.559998,2161.2,42.74,57.42,53.84,31.5
2016-10-04,128.190002,834.030029,106.849907,102.339996,776.429993,2150.49,42.282,57.24,53.53,31.35
2016-10-05,128.470001,844.359985,106.897194,106.279999,776.469971,2159.73,41.692,57.64,53.35,31.59
2016-10-06,128.740005,841.659973,107.691452,105.07,776.859985,2160.77,40.2,57.74,53.14,31.48
2016-10-07,128.990005,839.429993,107.852211,104.82,775.080017,2153.74,39.322,57.8,53.46,31.47
2016-10-10,130.240005,841.710022,109.73391,103.330002,785.940002,2163.66,40.19,58.04,53.3,31.47
2016-10-11,128.880005,831,109.970291,100.589996,783.070007,2136.73,40.02,57.19,52.92,31.04
2016-10-12,129.050003,834.090027,110.95369,99.5,786.140015,2139.18,40.302,57.11,53.16,30.34
2016-10-13,127.82,829.280029,110.613289,100.230003,778.190002,2132.55,40.048,56.92,52.95,30.17
2016-10-14,127.879997,822.960022,111.227898,101.470001,778.530029,2132.98,39.302,57.42,53.08,30.18
2016-10-17,127.540001,812.950012,111.152252,99.800003,779.960022,2126.5,38.792,57.22,52.76,30.22
2016-10-18,128.570007,817.650024,111.076614,118.790001,795.26001,2139.6,39.82,57.66,52.61,30.44
2016-10-19,130.110001,817.690002,110.745667,121.870003,801.5,2144.29,40.712,57.53,53.15,30.35
2016-10-20,130,810.320007,110.688942,123.349998,796.969971,2141.34,39.82,57.25,53.59,30.16
2016-10-21,132.070007,818.98999,110.253975,127.5,799.369995,2141.16,40.018,59.66,53.63,30.15
2016-10-24,133.279999,838.090027,111.246811,127.330002,813.109985,2151.33,40.552,61,54.18,30.46
2016-10-25,132.289993,835.179993,111.814163,126.510002,807.669983,2143.16,40.468,60.99,53.67,30.34
2016-10-26,131.039993,822.590027,109.298935,126.970001,799.070007,2139.43,40.448,60.63,53.63,30.55
2016-10-27,129.690002,818.359985,108.249344,126.470001,795.349976,2133.04,40.802,60.1,53.59,30.38
2016-10-28,131.289993,776.320007,107.530701,126.57,795.369995,2126.41,39.994,59.87,53.53,30.59
2016-10-31,130.990005,789.820007,107.360497,124.870003,784.539978,2126.15,39.546,59.92,53.07,30.68
2016-11-01,129.5,785.409973,105.422073,123.300003,783.609985,2111.72,38.158,59.8,52.5,30.48
2016-11-02,127.169998,765.559998,105.516617,122.339996,768.700012,2097.94,37.604,59.43,52.98,30.39
2016-11-03,120,767.030029,104.385643,122.139999,762.130005,2088.66,37.484,59.21,51.77,30.32
2016-11-04,120.75,755.049988,103.444695,122.029999,762.02002,2085.18,38.112,58.71,52.75,30.19
2016-11-07,122.150002,784.929993,104.936867,124.580002,782.52002,2131.52,38.642,60.42,54.49,30.94
2016-11-08,124.220001,787.75,105.554665,124.339996,790.51001,2139.56,38.988,60.47,54.62,31
2016-11-09,123.18,771.880005,105.383583,122.190002,785.309998,2163.26,38.012,60.17,54.58,31.36
2016-11-10,120.800003,742.380005,102.446762,115.419998,762.559998,2167.48,37.07,58.7,53.57,31
2016-11-11,119.019997,739.01001,103.055038,114.779999,754.02002,2164.45,37.712,59.02,53.93,31.36
2016-11-14,115.080002,719.070007,100.469864,113.379997,736.080017,2164.2,36.29,58.12,54.22,31.37
2016-11-15,117.199997,743.23999,101.800461,113.589996,758.48999,2180.39,36.754,58.87,54.59,31.7
2016-11-16,116.339996,746.48999,104.537682,115.190002,764.47998,2176.94,36.786,59.65,55.44,31.57
2016-11-17,117.790001,756.400024,104.499664,115.029999,771.22998,2187.12,37.732,60.64,55.85,30.05
2016-11-18,117.019997,760.159973,104.604233,115.209999,760.539978,2181.9,37.004,60.35,55.77,30.18
2016-11-21,121.769997,780,106.19146,117.959999,769.200012,2198.18,36.904,60.86,56.1,30.05
2016-11-22,121.470001,785.330017,106.257973,118.040001,768.27002,2202.94,38.234,61.12,57.12,29.89
2016-11-23,120.839996,780.119995,105.716225,117.690002,760.98999,2204.72,38.628,60.4,57.59,29.71
2016-11-25,120.379997,780.369995,106.248474,117.410004,761.679993,2213.35,39.33,60.53,57.43,30.09
2016-11-28,120.410004,766.77002,106.039368,116.93,768.23999,2201.72,39.224,60.61,57.59,29.92
2016-11-29,120.870003,762.52002,105.93483,117.510002,770.840027,2204.66,37.914,61.09,58.17,29.83
2016-11-30,118.419998,750.570007,105.041428,117,758.039978,2198.81,37.88,60.26,57.97,29.82
2016-12-01,115.099998,743.650024,104.062485,117.220001,747.919983,2191.08,36.376,59.2,58.51,29.45
2016-12-02,115.400002,740.340027,104.452164,120.809998,750.5,2191.95,36.294,59.25,57.21,29.25
2016-12-05,117.43,759.359985,103.701324,119.160004,762.52002,2204.71,37.36,60.22,57.5,29.53
2016-12-06,117.309998,764.719971,104.499664,124.57,759.109985,2212.23,37.17,59.95,57.44,29.33
2016-12-07,117.949997,770.419983,105.526154,125.389999,771.190002,2241.35,38.63,61.37,58.76,29.95
2016-12-08,118.910004,767.330017,106.562119,123.239998,776.419983,2246.19,38.458,61.01,58.65,29.95
2016-12-09,119.68,768.659973,108.301384,122.879997,789.289978,2259.53,38.436,61.97,58.75,30.06
2016-12-12,117.769997,760.119995,107.683624,122.830002,789.27002,2256.96,38.486,62.17,58.77,30.17
2016-12-13,120.309998,774.340027,109.479942,123.779999,796.099976,2271.72,39.63,62.98,59.31,30.59
2016-12-14,120.209999,768.820007,109.479942,123.440002,797.070007,2253.28,39.738,62.68,58.75,30.46
2016-12-15,120.57,761,110.078697,125,797.849976,2262.03,39.516,62.58,57.71,30.63
2016-12-16,119.870003,757.77002,110.221268,124.220001,790.799988,2258.07,40.498,62.3,57.66,30.59
2016-12-19,119.239998,766,110.858055,125.449997,794.200012,2262.53,40.546,63.62,57.65,30.75
2016-12-20,119.089996,771.219971,111.152687,125.120003,796.419983,2270.76,41.758,63.54,57.7,30.56
2016-12-21,119.040001,770.599976,111.257248,126.5,794.559998,2265.18,41.54,63.54,57.44,30.42
2016-12-22,117.400002,766.340027,110.525406,125.580002,791.26001,2260.96,41.69,63.55,57.11,30.46
2016-12-23,117.269997,760.590027,110.743988,125.589996,789.909973,2263.79,42.668,63.24,57.01,30.53
2016-12-27,118.010002,771.400024,111.447319,128.350006,791.549988,2268.88,43.906,63.28,56.86,30.68
2016-12-28,116.919998,772.130005,110.972122,125.889999,785.049988,2249.92,43.948,62.99,56.35,30.42
2016-12-29,116.349998,765.150024,110.943588,125.330002,782.789978,2249.26,42.936,62.9,56.32,30.46
2016-12-30,115.050003,749.869995,110.078697,123.800003,771.820007,2238.83,42.738,62.14,55.52,30.22
2017-01-03,116.860001,753.669983,110.392334,127.489998,786.140015,2257.83,43.398,62.58,55.35,30.54
2017-01-04,118.690002,757.179993,110.268791,129.410004,786.900024,2270.75,45.398,62.3,55.99,30.1
2017-01-05,120.669998,780.450012,110.829552,131.809998,794.02002,2269,45.35,62.3,56.46,30.17
2017-01-06,123.410004,795.98999,112.065109,131.070007,806.150024,2276.98,45.802,62.84,57.13,30.23
2017-01-09,124.900002,796.919983,113.09156,130.949997,806.650024,2268.9,46.256,62.64,58.2,30.18
2017-01-10,124.349998,795.900024,113.20562,129.889999,804.789978,2268.9,45.974,62.62,57.88,30.38
2017-01-11,126.089996,799.02002,113.813881,130.5,807.909973,2275.32,45.946,63.19,58.1,30.15
2017-01-12,126.620003,813.640015,113.338661,129.179993,806.359985,2270.44,45.918,62.61,58.03,30.04
2017-01-13,128.339996,817.140015,113.139084,133.699997,807.880005,2274.64,47.55,62.7,57.85,30.07
2017-01-17,127.870003,809.719971,114.051498,132.889999,804.609985,2267.89,47.116,62.53,58,29.99
2017-01-18,127.919998,807.47998,114.041977,133.259995,806.070007,2271.89,47.672,62.5,58.45,30.03
2017-01-19,127.550003,809.039978,113.842407,138.410004,802.174988,2263.69,48.752,62.3,57.89,29.98
2017-01-20,127.040001,808.330017,114.051498,138.600006,805.02002,2271.31,48.946,62.74,57.66,30.1
2017-01-23,128.929993,817.880005,114.127533,137.389999,819.309998,2265.2,49.784,62.96,57.76,30.27
2017-01-24,129.369995,822.440002,114.022987,140.110001,823.869995,2280.07,50.922,63.52,58.44,30.6
2017-01-25,131.479996,836.52002,115.838295,139.520004,835.669983,2298.37,50.894,63.68,58.7,30.7
2017-01-26,132.779999,839.150024,115.89534,138.960007,832.150024,2296.68,50.502,64.27,58.46,30.74
2017-01-27,132.179993,835.77002,115.904839,142.449997,823.309998,2294.69,50.59,65.78,56.12,30.98
2017-01-30,130.979996,830.380005,115.600677,141.220001,802.320007,2280.9,50.126,65.13,55.9,30.83
2017-01-31,130.320007,823.47998,115.334564,140.710007,796.789978,2278.87,50.386,64.65,55.22,30.72
2017-02-01,133.229996,832.349976,122.367752,140.779999,795.695007,2279.55,49.848,63.58,53.9,30.5
2017-02-02,130.839996,839.950012,122.158661,139.199997,798.530029,2280.85,50.31,63.17,53.87,31.18
2017-02-03,130.979996,810.200012,122.681389,140.25,801.48999,2297.42,50.266,63.68,55.06,31.32
2017-02-06,132.059998,807.640015,123.831421,140.970001,801.340027,2292.56,51.554,63.64,55.73,31.3
2017-02-07,131.839996,812.5,125.009926,144,806.969971,2293.08,51.496,63.43,55.24,31.45
2017-02-08,134.199997,819.710022,125.494637,144.740005,808.380005,2294.67,52.416,63.34,55.22,31.27
2017-02-09,134.139999,821.359985,126.401474,144.139999,809.559998,2307.87,53.84,64.06,55.81,31.5
2017-02-10,134.190002,827.460022,126.11512,144.820007,813.669983,2316.1,53.846,64,56.22,31.51
2017-02-13,134.050003,836.530029,127.231926,143.199997,819.23999,2328.25,56.12,64.72,56.11,31.97
2017-02-14,133.850006,836.390015,128.883331,140.820007,820.450012,2337.58,56.196,64.57,56.58,32.31
2017-02-15,133.440002,842.700012,129.351059,142.270004,818.97998,2349.25,55.952,64.53,56.86,32.82
2017-02-16,133.839996,844.140015,129.198318,142.009995,824.159973,2347.22,53.79,64.52,56.73,33.6
2017-02-17,133.529999,845.070007,129.551529,142.220001,828.070007,2351.16,54.446,64.62,57.35,33.74
2017-02-21,133.720001,856.440002,130.486969,142.600006,831.659973,2365.38,55.478,64.49,57.54,34.13
2017-02-22,136.119995,855.609985,130.878326,143.860001,830.76001,2362.82,54.702,64.36,57.57,34.09
2017-02-23,135.360001,852.190002,130.324677,142.779999,831.330017,2363.81,51.198,64.62,57.64,34.04
2017-02-24,135.440002,845.23999,130.448807,143.25,828.640015,2367.34,51.4,64.62,57.48,34.32
2017-02-27,136.410004,848.640015,130.706482,143.410004,829.280029,2369.75,49.246,64.23,56.78,34.26
2017-02-28,135.539993,845.039978,130.763809,142.130005,823.210022,2363.64,49.998,63.98,56.87,34.18
2017-03-01,137.419998,853.080017,133.436508,142.649994,835.23999,2395.96,50.004,64.94,57.14,34.44
2017-03-02,136.759995,848.909973,132.644257,139.529999,830.630005,2381.92,50.096,64.01,57.12,34.39
2017-03-03,137.169998,849.880005,133.426956,139.139999,829.080017,2383.12,50.314,64.25,57.1,34.29
2017-03-06,137.419998,846.609985,133.006958,141.940002,827.780029,2375.31,50.242,64.27,56.68,34.19
2017-03-07,137.300003,846.02002,133.178802,141.429993,831.909973,2368.39,49.718,64.4,56.2,34.2
2017-03-08,137.720001,850.5,132.682419,140.320007,835.369995,2362.98,49.374,64.99,55.74,34.02
2017-03-09,138.240005,853,132.376953,140.529999,838.679993,2364.87,48.98,64.73,55.19,34.07
2017-03-10,138.789993,852.460022,132.816055,140.889999,843.25,2372.6,48.738,64.93,54.53,34.26
2017-03-13,139.600006,854.590027,132.873306,143.520004,845.539978,2373.47,49.234,64.71,54.63,34.1
2017-03-14,139.320007,852.530029,132.672867,143.190002,845.619995,2365.45,51.6,64.41,54.27,34.12
2017-03-15,139.720001,852.969971,134.07608,145.25,847.200012,2385.26,51.146,64.75,54.54,34.24
2017-03-16,139.990005,853.419983,134.295593,144.389999,848.780029,2381.38,52.41,64.64,54.8,34.23
2017-03-17,139.839996,852.309998,133.627457,145.110001,852.119995,2378.25,52.3,64.87,55.78,34.23
2017-03-20,139.940002,856.969971,135.030609,145.830002,848.400024,2373.47,52.384,64.93,55.81,34.28
2017-03-21,138.509995,843.200012,133.484238,142.419998,830.460022,2344.02,50.136,64.21,55.54,33.88
2017-03-22,139.589996,848.059998,134.992432,142.649994,829.590027,2348.45,51.002,65.03,55.89,34.1
2017-03-23,139.529999,847.380005,134.515152,141.839996,817.580017,2345.96,50.956,64.87,55.85,33.96
2017-03-24,140.339996,845.609985,134.247864,142.020004,814.429993,2343.98,52.632,64.98,56.81,34.08
2017-03-27,140.320007,846.820007,134.47699,144.059998,819.51001,2341.59,54.044,65.1,57.23,33.99
2017-03-28,141.759995,856,137.264267,145.169998,820.919983,2358.57,55.49,65.29,57.35,34.02
2017-03-29,142.649994,874.320007,137.569687,146.470001,831.409973,2361.13,55.476,65.47,57.54,33.74
2017-03-30,142.410004,876.340027,137.388336,148.059998,831.5,2368.06,55.584,65.71,58.16,33.74
2017-03-31,142.050003,886.539978,137.13063,147.809998,829.559998,2362.72,55.66,65.86,58.39,33.8
2017-04-03,142.279999,891.51001,137.168839,146.919998,838.549988,2358.84,59.704,65.55,58.44,33.58
2017-04-04,141.729996,906.830017,138.190186,145.5,834.570007,2360.16,60.74,65.73,58.32,33.41
2017-04-05,141.850006,909.280029,137.474258,143.619995,831.409973,2352.95,59,65.56,58.22,33
2017-04-06,141.169998,898.280029,137.13063,143.740005,827.880005,2357.49,59.74,65.73,57.92,33.08
2017-04-07,140.779999,894.880005,136.825165,143.110001,824.669983,2355.54,60.508,65.68,58.02,32.96
2017-04-10,141.039993,907.039978,136.662872,143.850006,824.72998,2357.16,62.478,65.53,57.95,33.01
2017-04-11,139.919998,902.359985,135.192902,144.350006,823.349976,2353.78,61.742,65.48,57.88,32.92
2017-04-12,139.580002,896.22998,135.355133,143.830002,824.320007,2344.93,59.368,65.23,57.58,32.62
2017-04-13,139.389999,884.669983,134.639252,142.919998,823.559998,2328.95,60.8,64.95,57.51,32.42
2017-04-17,141.419998,901.98999,135.383804,147.25,837.169983,2349.01,60.288,65.48,58.08,32.61
2017-04-18,140.960007,903.780029,134.78244,143.360001,836.820007,2342.19,60.05,65.39,58.35,32.67
2017-04-19,142.270004,899.200012,134.286041,139.759995,838.210022,2338.17,61.104,65.04,59.04,32.65
2017-04-20,143.800003,902.059998,135.966064,141.179993,841.650024,2355.84,60.502,65.5,60.08,32.83
2017-04-21,143.679993,898.530029,135.803802,142.869995,843.190002,2348.69,61.12,66.4,60.61,32.82
2017-04-24,145.470001,907.409973,137.111542,143.830002,862.76001,2374.15,61.606,67.53,61.11,33.28
2017-04-25,146.490005,907.619995,137.961105,152.160004,872.299988,2388.61,62.758,67.92,60.96,33.42
2017-04-26,146.559998,909.289978,137.149704,150.169998,871.72998,2387.45,62.034,67.83,61.56,33.4
2017-04-27,147.699997,918.380005,137.254684,153.080002,874.25,2388.77,61.726,68.27,61.3,33.75
2017-04-28,150.25,924.98999,137.121063,152.199997,905.960022,2384.2,62.814,68.46,60.06,34.07
2017-05-01,152.460007,948.22998,139.917923,155.350006,912.570007,2388.33,64.566,69.41,60.18,33.97
2017-05-02,152.779999,946.940002,140.805634,156.449997,916.440002,2391.17,63.778,69.3,60.5,34.24
2017-05-03,151.800003,941.030029,140.376114,155.589996,927.039978,2388.13,62.204,69.08,60.59,34.25
2017-05-04,150.850006,937.530029,139.870178,157.25,931.659973,2389.52,59.092,68.81,60.83,34.18
2017-05-05,150.240005,934.150024,142.189713,156.600006,927.130005,2399.29,61.67,69,60.95,34.39
2017-05-08,151.059998,949.039978,146.055664,156.380005,934.299988,2399.38,61.438,68.94,60.94,34.29
2017-05-09,150.479996,952.820007,146.991104,157.460007,932.169983,2396.92,64.252,69.04,60.98,33.9
2017-05-10,150.289993,948.950012,146.294296,160.279999,928.780029,2399.63,65.044,69.31,60.66,33.74
2017-05-11,150.039993,947.619995,147.559479,158.539993,930.599976,2394.44,64.62,68.46,60.27,33.63
2017-05-12,150.330002,961.349976,149.620255,160.809998,932.219971,2390.9,64.962,68.38,59.93,33.45
2017-05-15,150.190002,957.969971,149.236862,160.020004,937.080017,2402.32,63.176,68.43,60.45,34.23
2017-05-16,149.779999,966.070007,149.016388,159.410004,943,2400.67,63.402,69.41,59.98,34.3
2017-05-17,144.850006,944.76001,144.013092,153.199997,919.619995,2357.03,61.222,67.48,59.73,33.82
2017-05-18,147.660004,958.48999,146.208008,155.699997,930.23999,2365.72,62.612,67.71,59.82,31.38
2017-05-19,148.059998,959.840027,146.706436,157.020004,934.01001,2381.73,62.166,67.69,61.36,31.21
2017-05-22,148.240005,970.669983,147.597839,157.160004,941.859985,2394.02,62.07,68.45,61.23,31.59
2017-05-23,148.070007,971.539978,147.415726,157.949997,948.820007,2398.42,60.772,68.68,61.15,31.76
2017-05-24,150.039993,980.349976,146.974854,157.75,954.960022,2404.39,62.044,68.77,61.89,31.49
2017-05-25,151.960007,993.380005,147.482788,163.050003,969.539978,2415.07,63.366,69.62,62.9,31.44
2017-05-26,152.130005,995.780029,147.233627,162.429993,971.469971,2415.82,65.028,69.96,63.3,31.5
2017-05-30,152.380005,996.700012,147.291138,163.220001,975.880005,2412.91,67.02,70.41,63.26,31.68
2017-05-31,151.460007,994.619995,146.418884,163.070007,964.859985,2411.8,68.202,69.84,63.61,31.53
2017-06-01,151.529999,995.950012,146.821457,162.990005,966.950012,2430.06,68.074,70.1,63.75,31.82
2017-06-02,153.610001,1006.72998,148.997253,165.179993,975.599976,2439.07,67.97,71.76,64.57,31.98
2017-06-05,153.630005,1011.340027,147.540314,165.059998,983.679993,2436.1,69.464,72.28,64.27,31.76
2017-06-06,152.809998,1003,148.038742,165.169998,976.570007,2429.33,70.57,72.52,64.16,31.56
2017-06-07,153.119995,1010.070007,148.920578,165.610001,980.940002,2433.14,71.93,72.39,63.5,31.61
2017-06-08,154.710007,1010.27002,148.55632,165.880005,983.409973,2433.79,74,71.95,62.24,31.61
2017-06-09,149.600006,978.309998,142.795761,158.029999,949.830017,2431.77,71.464,70.32,62.19,31.37
2017-06-12,148.440002,964.909973,139.383591,151.440002,942.900024,2429.39,71.802,69.78,61.29,31.25
2017-06-13,150.679993,980.789978,140.505005,152.720001,953.400024,2440.35,75.19,70.65,60.92,31.7
2017-06-14,150.25,976.469971,139.134399,152.199997,950.76001,2437.92,76.132,70.27,60.27,31.6
2017-06-15,149.800003,964.169983,138.300461,151.759995,942.309998,2432.46,75.068,69.9,60.09,31.58
2017-06-16,150.639999,987.710022,136.364365,152.380005,939.780029,2433.15,74.28,70,60.14,31.63
2017-06-19,152.869995,995.169983,140.265381,153.399994,957.369995,2453.46,73.96,70.87,60.9,31.99
2017-06-20,152.25,992.590027,138.990601,152.050003,950.630005,2437.03,74.448,69.91,59.86,31.85
2017-06-21,153.910004,1002.22998,139.814896,155.029999,959.450012,2435.61,75.28,70.27,59.96,31.84
2017-06-22,153.399994,1001.299988,139.5849,154.889999,957.090027,2434.5,76.522,70.26,59.51,31.85
2017-06-23,155.070007,1003.73999,140.207886,158.020004,965.590027,2438.3,76.69,71.21,59.81,32.09
2017-06-26,153.589996,993.97998,139.766998,157.5,952.27002,2439.07,75.498,70.53,59.64,32.24
2017-06-27,150.580002,976.780029,137.763718,151.029999,927.330017,2419.38,72.474,69.21,58.96,31.76
2017-06-28,153.240005,990.330017,139.776566,153.410004,940.48999,2440.69,74.248,69.8,59.18,32.08
2017-06-29,151.039993,975.929993,137.71582,150.089996,917.789978,2419.7,72.15,68.49,58.36,31.41
2017-06-30,150.979996,968,138.041687,149.410004,908.72998,2423.41,72.322,68.93,58.31,31.3
2017-07-03,148.429993,953.659973,137.543259,146.169998,898.700012,2429.01,70.524,68.17,58.25,31.33
2017-07-05,150.339996,971.400024,138.108795,147.610001,911.710022,2432.54,65.418,69.08,57.94,31.11
2017-07-06,148.820007,965.140015,136.805237,146.25,906.690002,2409.75,61.766,68.57,57.6,30.72
2017-07-07,151.440002,978.76001,138.195053,150.179993,918.590027,2425.18,62.644,69.46,58.04,30.9
2017-07-10,153.5,996.469971,139.038498,152.669998,928.799988,2427.43,63.21,69.98,57.81,30.98
2017-07-11,155.270004,994.130005,139.489014,154.330002,930.090027,2425.53,65.444,69.99,57.9,31.09
2017-07-12,158.899994,1006.51001,139.690308,158.75,943.830017,2443.25,65.904,71.15,58.54,31.16
2017-07-13,159.259995,1000.630005,141.636063,158.210007,947.159973,2447.83,64.682,71.77,58.38,31.27
2017-07-14,159.970001,1001.809998,142.853317,161.119995,955.98999,2459.27,65.556,72.78,58.76,31.42
2017-07-17,159.729996,1010.039978,143.351715,161.699997,953.419983,2459.14,63.914,73.35,58.33,31.5
2017-07-18,162.860001,1024.449951,143.850143,183.600006,965.400024,2460.61,65.648,73.3,58.21,31.51
2017-07-19,164.139999,1026.869995,144.751129,183.860001,970.890015,2473.83,65.052,73.86,58.11,31.9
2017-07-20,164.529999,1028.699951,144.09935,183.600006,968.150024,2473.45,65.984,74.22,58.03,31.86
2017-07-21,164.429993,1025.670044,144.032257,188.539993,972.919983,2472.54,65.68,73.79,57.98,31.84
